date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,is_competitive,total_goals,goal_diff,winner,home_avg_gf_5,home_avg_ga_5,home_avg_gf_10,home_avg_ga_10,home_avg_gf_20,home_avg_ga_20,home_win_rate_10,home_draw_rate_10,home_days_rest,away_avg_gf_5,away_avg_ga_5,away_avg_gf_10,away_avg_ga_10,away_avg_gf_20,away_avg_ga_20,away_win_rate_10,away_draw_rate_10,away_days_rest,home_fifa_rank,away_fifa_rank,h2h_played,h2h_home_gd,h2h_avg_gd,time_weight,sample_weight,rank_diff,form_gf_diff,form_ga_diff,win_rate_diff
2019-11-15,Antigua and Barbuda,Jamaica,0.0,2.0,CONCACAF Nations League,North Sound,Antigua and Barbuda,False,True,2.0,-2.0,Jamaica,1.6,3.4,1.8,2.7,1.5,2.1,0.4,0.0,32.0,3.8,0.6,2.5,0.6,2.45,0.8,0.7,0.2,31.0,127.0,45.0,6,8.0,1.3333333333333333,0.04837758144104699,0.04837758144104699,-82.0,-0.7,2.1,-0.29999999999999993
2019-11-15,Guyana,Aruba,4.0,2.0,CONCACAF Nations League,Leonora,Guyana,False,True,6.0,2.0,Guyana,1.6,1.6,1.3,2.0,1.95,1.6,0.3,0.1,32.0,0.6,2.8,0.7,2.1,1.1,1.45,0.1,0.1,31.0,174.0,195.0,1,15.0,3.0,0.04837758144104699,0.04837758144104699,21.0,0.6000000000000001,-0.10000000000000009,0.19999999999999998
2019-11-15,Saint Vincent and the Grenadines,Nicaragua,1.0,0.0,CONCACAF Nations League,Arnos Vale,Saint Vincent and the Grenadines,False,True,1.0,1.0,Saint Vincent and the Grenadines,1.0,0.8,1.2,0.9,1.3,2.2,0.5,0.3,32.0,1.4,1.6,0.9,2.2,1.3,1.75,0.2,0.2,5.0,,137.0,2,4.0,2.0,0.04837758144104699,0.04837758144104699,,0.29999999999999993,-1.3000000000000003,0.3
2019-11-15,Suriname,Dominica,4.0,0.0,CONCACAF Nations League,Paramaribo,Suriname,False,True,4.0,4.0,Suriname,2.4,0.8,2.2,1.1,1.65,1.25,0.5,0.2,32.0,1.2,2.0,1.0,1.7,1.4,1.75,0.2,0.3,32.0,150.0,187.0,3,1.0,0.3333333333333333,0.04837758144104699,0.04837758144104699,37.0,1.2000000000000002,-0.5999999999999999,0.3
2019-11-15,Colombia,Peru,1.0,0.0,Friendly,Miami Gardens,United States,True,False,1.0,1.0,Colombia,0.4,1.0,1.2,0.5,1.45,0.7,0.5,0.4,31.0,0.6,1.2,0.9,1.2,0.95,1.35,0.3,0.3,31.0,10.0,19.0,10,-10.0,-1.0,0.04837758144104699,0.0096755162882094,9.0,0.29999999999999993,-0.7,0.2
2019-11-15,Hungary,Uruguay,1.0,2.0,Friendly,Budapest,Hungary,False,False,3.0,-1.0,Uruguay,0.8,1.4,1.3,1.1,1.2,1.3,0.6,0.0,33.0,1.0,0.6,1.5,0.6,1.65,0.85,0.5,0.4,31.0,50.0,5.0,0,-3.0,-3.0,0.04837758144104699,0.0096755162882094,-45.0,-0.19999999999999996,0.5000000000000001,0.09999999999999998
2019-11-16,Côte d'Ivoire,Niger,1.0,0.0,African Cup of Nations qualification,Abidjan,Ivory Coast,False,True,1.0,1.0,Côte d'Ivoire,1.6,1.0,1.7,0.9,1.75,0.85,0.6,0.1,35.0,0.4,1.4,0.7,1.8,0.8,1.6,0.2,0.2,34.0,56.0,107.0,0,2.0,2.0,0.04843890094289537,0.04843890094289537,51.0,1.0,-0.9,0.39999999999999997
2019-11-16,Madagascar,Ethiopia,1.0,0.0,African Cup of Nations qualification,Antananarivo,Madagascar,False,True,1.0,1.0,Madagascar,1.0,1.2,1.2,1.5,0.95,1.25,0.2,0.5,117.0,0.2,1.4,0.7,1.3,0.85,1.6,0.1,0.5,34.0,95.0,151.0,2,-8.0,-3.0,0.04843890094289537,0.04843890094289537,56.0,0.5,0.19999999999999996,0.1
2019-11-16,Northern Ireland,Netherlands,0.0,0.0,UEFA Euro qualification,Belfast,Northern Ireland,False,True,0.0,0.0,Draw,1.2,1.4,1.3,1.1,0.95,1.1,0.6,0.1,33.0,2.6,1.0,2.6,1.1,2.1,0.9,0.7,0.1,34.0,34.0,12.0,2,6.0,3.0,0.04843890094289537,0.04843890094289537,-22.0,-1.3,0.0,-0.09999999999999998
2019-11-16,Germany,Belarus,4.0,0.0,UEFA Euro qualification,Mönchengladbach,Germany,False,True,4.0,4.0,Germany,3.4,1.2,2.8,1.1,1.8,1.25,0.6,0.3,34.0,0.6,1.0,0.8,1.3,1.05,1.1,0.3,0.1,34.0,16.0,86.0,1,-6.0,-3.0,0.04843890094289537,0.04843890094289537,70.0,1.9999999999999998,-0.19999999999999996,0.3
2019-11-16,Croatia,Slovakia,3.0,1.0,UEFA Euro qualification,Rijeka,Croatia,False,True,4.0,2.0,Croatia,2.0,0.8,1.9,1.2,1.7,1.45,0.5,0.2,34.0,1.8,1.6,2.0,1.2,1.7,1.2,0.5,0.2,34.0,7.0,31.0,2,-3.0,-1.5,0.04843890094289537,0.04843890094289537,24.0,-0.10000000000000009,0.0,0.0
2019-11-16,Azerbaijan,Wales,0.0,2.0,UEFA Euro qualification,Baku,Azerbaijan,False,True,2.0,-2.0,Wales,1.2,2.2,1.0,2.0,1.1,1.4,0.2,0.2,34.0,1.0,0.8,0.9,0.9,1.1,1.05,0.4,0.2,34.0,111.0,24.0,1,-6.0,-3.0,0.04843890094289537,0.04843890094289537,-87.0,0.09999999999999998,1.1,-0.2
2019-11-16,Slovenia,Latvia,1.0,0.0,UEFA Euro qualification,Ljubljana,Slovenia,False,True,1.0,1.0,Slovenia,2.2,1.0,1.5,1.0,1.3,1.2,0.3,0.4,34.0,0.2,3.8,0.3,2.8,0.4,2.0,0.0,0.2,32.0,65.0,143.0,1,3.0,3.0,0.04843890094289537,0.04843890094289537,78.0,1.2,-1.7999999999999998,0.3
2019-11-16,Austria,North Macedonia,2.0,1.0,UEFA Euro qualification,Vienna,Austria,False,True,3.0,1.0,Austria,2.8,0.4,1.9,0.8,1.7,0.8,0.6,0.2,34.0,1.2,1.6,1.6,1.1,1.65,0.95,0.5,0.2,34.0,25.0,68.0,1,1.0,1.0,0.04843890094289537,0.04843890094289537,43.0,0.2999999999999998,-0.30000000000000004,0.09999999999999998
2019-11-16,Israel,Poland,1.0,2.0,UEFA Euro qualification,Jerusalem,Israel,False,True,3.0,-1.0,Poland,1.4,2.4,2.4,1.8,1.5,1.55,0.4,0.2,32.0,1.8,0.4,1.4,0.4,1.45,0.95,0.6,0.2,34.0,89.0,21.0,1,8.0,3.0,0.04843890094289537,0.04843890094289537,-68.0,1.0,1.4,-0.19999999999999996
2019-11-16,Cyprus,Scotland,1.0,2.0,UEFA Euro qualification,Nicosia,Cyprus,False,True,3.0,-1.0,Scotland,1.4,1.6,1.4,1.5,1.05,1.7,0.3,0.2,34.0,1.4,2.6,1.8,1.9,1.25,1.75,0.5,0.0,34.0,93.0,53.0,2,-5.0,-2.5,0.04843890094289537,0.04843890094289537,-40.0,-0.40000000000000013,-0.3999999999999999,-0.2
2019-11-16,San Marino,Kazakhstan,1.0,3.0,UEFA Euro qualification,Serravalle,San Marino,False,True,4.0,-2.0,Kazakhstan,0.0,5.4,0.0,4.6,0.05,4.75,0.0,0.0,34.0,1.2,1.2,1.1,1.5,1.35,1.4,0.3,0.1,34.0,209.0,121.0,1,3.0,3.0,0.04843890094289537,0.04843890094289537,-88.0,-1.1,3.0999999999999996,-0.3
2019-11-16,Russia,Belgium,1.0,4.0,UEFA Euro qualification,Saint Petersburg,Russia,False,True,5.0,-3.0,Belgium,2.6,0.2,2.7,0.9,2.4,0.95,0.7,0.0,34.0,4.4,0.0,3.4,0.6,2.85,0.7,0.9,0.0,34.0,37.0,1.0,4,-3.0,-0.75,0.04843890094289537,0.04843890094289537,-36.0,-0.6999999999999997,0.30000000000000004,-0.20000000000000007
2019-11-16,Saint Lucia,Dominican Republic,1.0,0.0,CONCACAF Nations League,Gros Islet,Saint Lucia,False,True,1.0,1.0,Saint Lucia,0.8,2.2,0.9,1.4,1.15,1.6,0.2,0.4,32.0,1.0,1.2,1.4,1.0,1.75,1.0,0.4,0.2,32.0,,153.0,2,-4.0,-2.0,0.04843890094289537,0.04843890094289537,,-0.4999999999999999,0.3999999999999999,-0.2
2019-11-16,El Salvador,Montserrat,1.0,0.0,CONCACAF Nations League,San Salvador,El Salvador,False,True,1.0,1.0,El Salvador,1.4,1.0,1.1,0.7,1.2,0.85,0.6,0.1,32.0,1.0,1.0,1.2,1.1,1.3333333333333333,2.2222222222222223,0.4,0.3,32.0,73.0,189.0,2,3.0,1.5,0.04843890094289537,0.04843890094289537,116.0,-0.09999999999999987,-0.40000000000000013,0.19999999999999996
2019-11-16,Saint Martin,Barbados,1.0,0.0,CONCACAF Nations League,The Valley,Anguilla,True,True,1.0,1.0,Saint Martin,1.4,2.2,1.4,3.4,1.4,3.5,0.2,0.0,32.0,2.2,0.8,1.8,1.1,1.4,1.15,0.5,0.1,32.0,,160.0,1,-3.0,-3.0,0.04843890094289537,0.04843890094289537,,-0.40000000000000013,2.3,-0.3
2019-11-16,Cayman Islands,United States Virgin Islands,1.0,0.0,CONCACAF Nations League,George Town,Cayman Islands,False,True,1.0,1.0,Cayman Islands,1.4,1.4,0.8,2.1,0.7894736842105263,2.1052631578947367,0.3,0.2,32.0,1.0,1.6,0.5,3.8,0.55,3.45,0.2,0.0,32.0,193.0,,1,10.0,3.0,0.04843890094289537,0.04843890094289537,,0.30000000000000004,-1.6999999999999997,0.09999999999999998
2019-11-16,Guatemala,Puerto Rico,5.0,0.0,CONCACAF Nations League,Guatemala City,Guatemala,False,True,5.0,5.0,Guatemala,4.0,0.0,2.3,1.2,2.25,1.65,0.5,0.2,32.0,0.6,2.8,0.6,2.4,1.05,2.3,0.1,0.1,32.0,131.0,178.0,1,6.0,3.0,0.04843890094289537,0.04843890094289537,47.0,1.6999999999999997,-1.2,0.4
2019-11-17,Chad,Mali,0.0,2.0,African Cup of Nations qualification,N'Djamena,Chad,False,True,2.0,-2.0,Mali,0.6,1.2,0.7,1.4,0.8,1.45,0.3,0.1,4.0,1.0,1.2,1.4,1.4,1.15,1.1,0.2,0.4,3.0,176.0,59.0,0,-2.0,-2.0,0.04850029816837514,0.04850029816837514,-117.0,-0.7,0.0,0.09999999999999998
2019-11-17,Guinea,Namibia,2.0,0.0,African Cup of Nations qualification,Conakry,Guinea,False,True,2.0,2.0,Guinea,1.2,1.8,0.9,1.6,1.1,1.6,0.1,0.3,3.0,1.4,1.6,1.3,1.3,1.2,1.3,0.5,0.0,4.0,78.0,119.0,2,-1.0,-0.5,0.04850029816837514,0.04850029816837514,41.0,-0.4,0.30000000000000004,-0.4
2019-11-17,South Sudan,Burkina Faso,1.0,2.0,African Cup of Nations qualification,Khartoum,Sudan,True,True,3.0,-1.0,Burkina Faso,0.8,0.8,0.6,1.9,0.75,2.25,0.2,0.1,4.0,0.4,0.4,0.7,0.6,1.15,1.0,0.3,0.4,4.0,162.0,60.0,0,-5.0,-3.0,0.04850029816837514,0.04850029816837514,-102.0,-0.09999999999999998,1.2999999999999998,-0.09999999999999998
2019-11-17,Uganda,Malawi,2.0,0.0,African Cup of Nations qualification,Kira,Uganda,False,True,2.0,2.0,Uganda,0.4,0.8,0.7,0.6,0.7,0.6,0.3,0.5,4.0,0.6,0.2,1.3,0.6,0.75,0.75,0.5,0.5,4.0,79.0,124.0,5,16.0,3.0,0.04850029816837514,0.04850029816837514,45.0,-0.6000000000000001,0.0,-0.2
2019-11-17,South Africa,Sudan,1.0,0.0,African Cup of Nations qualification,Johannesburg,South Africa,False,True,1.0,1.0,South Africa,0.8,1.2,0.6,0.8,1.25,0.7,0.3,0.3,3.0,2.2,1.2,1.3,1.6,1.1,1.2,0.3,0.1,4.0,72.0,128.0,2,1.0,0.5,0.04850029816837514,0.04850029816837514,56.0,-0.7000000000000001,-0.8,0.0
2019-11-17,Gabon,Angola,2.0,1.0,African Cup of Nations qualification,Franceville,Gabon,False,True,3.0,1.0,Gabon,1.0,0.8,1.0,0.6,0.75,0.9,0.4,0.4,3.0,0.8,1.0,1.0,0.8,1.05,0.7,0.5,0.2,4.0,87.0,120.0,2,-5.0,-2.5,0.04850029816837514,0.04850029816837514,33.0,0.0,-0.20000000000000007,-0.09999999999999998
2019-11-17,Rwanda,Cameroon,0.0,1.0,African Cup of Nations qualification,Kigali,Rwanda,False,True,1.0,-1.0,Cameroon,2.6,0.8,1.7,1.4,1.55,1.45,0.3,0.3,3.0,0.4,0.6,1.0,0.6,1.0,0.9,0.3,0.5,4.0,129.0,52.0,1,2.0,2.0,0.04850029816837514,0.04850029816837514,-77.0,0.7,0.7999999999999999,0.0
2019-11-17,Congo,Guinea-Bissau,3.0,0.0,African Cup of Nations qualification,Brazzaville,Congo,False,True,3.0,3.0,Congo,0.6,1.6,1.0,1.4,0.85,1.7,0.1,0.5,4.0,1.2,0.6,1.0,1.0,0.85,1.25,0.4,0.3,4.0,92.0,123.0,2,-2.0,-1.0,0.04850029816837514,0.04850029816837514,31.0,0.0,0.3999999999999999,-0.30000000000000004
2019-11-17,Eswatini,Senegal,1.0,4.0,African Cup of Nations qualification,Manzini,Eswatini,False,True,5.0,-3.0,Senegal,1.0,1.8,0.7,2.3,0.55,1.75,0.0,0.3,4.0,1.0,0.4,1.2,0.3,1.45,0.5,0.7,0.1,4.0,147.0,20.0,0,6.0,3.0,0.04850029816837514,0.04850029816837514,-127.0,-0.5,1.9999999999999998,-0.7
2019-11-17,Benin,Sierra Leone,1.0,0.0,African Cup of Nations qualification,Porto-Novo,Benin,False,True,1.0,1.0,Benin,1.0,1.4,1.1,1.1,1.05,1.0,0.2,0.5,4.0,0.6,1.6,0.9,1.2,0.7,1.4,0.4,0.3,4.0,82.0,117.0,0,-3.0,-3.0,0.04850029816837514,0.04850029816837514,35.0,0.20000000000000007,-0.09999999999999987,-0.2
2019-11-17,Lesotho,Nigeria,2.0,4.0,African Cup of Nations qualification,Maseru,Lesotho,False,True,6.0,-2.0,Nigeria,1.0,1.0,0.7,0.9,0.75,1.05,0.1,0.7,4.0,1.4,1.2,1.4,1.1,1.55,0.85,0.6,0.2,4.0,138.0,35.0,0,1.0,1.0,0.04850029816837514,0.04850029816837514,-103.0,-0.7,-0.20000000000000007,-0.5
2019-11-17,Kosovo,England,0.0,4.0,UEFA Euro qualification,Pristina,Kosovo,False,True,4.0,-4.0,England,1.8,1.6,2.0,1.4,2.05,1.05,0.5,0.3,3.0,4.6,1.0,3.6,1.0,2.4,1.0,0.7,0.1,3.0,114.0,4.0,1,3.0,3.0,0.04850029816837514,0.04850029816837514,-110.0,-1.6,0.3999999999999999,-0.19999999999999996
2019-11-17,Bulgaria,Czechia,1.0,0.0,UEFA Euro qualification,Sofia,Bulgaria,False,True,1.0,1.0,Bulgaria,0.2,2.8,0.7,2.2,0.85,1.5,0.0,0.4,3.0,2.0,1.4,1.7,1.6,1.4,1.6,0.6,0.0,3.0,61.0,43.0,3,6.0,2.0,0.04850029816837514,0.04850029816837514,-18.0,-1.0,0.6000000000000001,-0.6
2019-11-17,Luxembourg,Portugal,0.0,2.0,UEFA Euro qualification,Luxembourg,Luxembourg,False,True,2.0,-2.0,Portugal,0.6,2.8,1.0,2.2,1.15,1.5,0.1,0.2,3.0,3.8,1.0,2.5,0.8,2.1,0.9,0.6,0.3,3.0,96.0,6.0,5,1.0,0.2,0.04850029816837514,0.04850029816837514,-90.0,-1.5,1.4000000000000001,-0.5
2019-11-17,Serbia,Ukraine,2.0,2.0,UEFA Euro qualification,Belgrade,Serbia,False,True,4.0,0.0,Draw,2.2,1.6,2.1,1.7,1.75,1.3,0.6,0.2,3.0,2.0,0.6,1.8,0.4,1.65,0.7,0.7,0.3,3.0,33.0,22.0,2,4.0,2.0,0.04850029816837514,0.04850029816837514,-11.0,0.30000000000000004,1.2999999999999998,-0.09999999999999998
2019-11-17,Albania,France,0.0,2.0,UEFA Euro qualification,Tirana,Albania,False,True,2.0,-2.0,France,2.2,1.8,1.7,1.2,1.1,1.55,0.5,0.1,3.0,2.2,0.6,2.5,0.6,2.15,0.85,0.8,0.1,3.0,65.0,2.0,6,-7.0,-1.1666666666666667,0.04850029816837514,0.04850029816837514,-63.0,-0.8,0.6,-0.30000000000000004
2019-11-17,Andorra,Türkiye,0.0,2.0,UEFA Euro qualification,Andorra la Vella,Andorra,False,True,2.0,-2.0,Türkiye,0.6,1.6,0.3,1.8,0.3,1.65,0.1,0.2,3.0,1.4,0.2,1.8,0.4,1.45,0.75,0.7,0.2,3.0,136.0,,3,-10.0,-3.0,0.04850029816837514,0.04850029816837514,,-1.5,1.4,-0.6
2019-11-17,Moldova,Iceland,1.0,2.0,UEFA Euro qualification,Chișinău,Moldova,False,True,3.0,-1.0,Iceland,0.2,2.8,0.3,2.5,0.4,1.75,0.1,0.0,3.0,1.4,1.0,1.2,1.0,1.05,1.7,0.5,0.2,3.0,175.0,40.0,1,10.0,3.0,0.04850029816837514,0.04850029816837514,-135.0,-0.8999999999999999,1.5,-0.4
2019-11-17,Honduras,Trinidad and Tobago,4.0,0.0,CONCACAF Nations League,San Pedro Sula,Honduras,False,True,4.0,4.0,Honduras,2.0,0.4,1.7,1.4,1.25,1.4,0.5,0.2,3.0,3.0,1.8,1.9,2.0,1.15,1.35,0.1,0.3,3.0,63.0,102.0,4,4.0,1.0,0.04850029816837514,0.04850029816837514,39.0,-0.19999999999999996,-0.6000000000000001,0.4
2019-11-17,Costa Rica,Haiti,1.0,1.0,CONCACAF Nations League,San José,Costa Rica,False,True,2.0,0.0,Draw,1.0,1.0,1.3,0.9,1.2,1.55,0.4,0.3,3.0,0.6,1.4,1.3,1.3,2.15,1.45,0.4,0.2,33.0,47.0,88.0,4,13.0,3.0,0.04850029816837514,0.04850029816837514,41.0,0.0,-0.4,0.0
2019-11-17,Grenada,Belize,3.0,2.0,CONCACAF Nations League,St. George's,Grenada,False,True,5.0,1.0,Grenada,1.0,0.4,1.2,1.9,1.3,2.3,0.5,0.2,3.0,0.8,1.8,0.8,1.3,1.05,1.4,0.4,0.1,3.0,160.0,168.0,4,-1.0,-0.25,0.04850029816837514,0.04850029816837514,8.0,0.3999999999999999,0.5999999999999999,0.09999999999999998
2019-11-17,French Guiana,Saint Kitts and Nevis,3.0,1.0,CONCACAF Nations League,Cayenne,French Guiana,False,True,4.0,2.0,French Guiana,1.0,1.0,1.5,1.1,1.55,1.2,0.4,0.2,3.0,1.4,1.0,2.2,1.1,1.5,1.5,0.4,0.2,3.0,,,4,1.0,0.25,0.04850029816837514,0.04850029816837514,,-0.7000000000000002,0.0,0.0
2019-11-17,Bonaire,Bahamas,1.0,1.0,CONCACAF Nations League,Willemstad,Curaçao,True,True,2.0,0.0,Draw,2.4,2.0,1.4,3.2,1.65,3.25,0.3,0.0,35.0,3.0,1.2,1.6,2.5,2.1666666666666665,2.0833333333333335,0.4,0.1,3.0,,201.0,1,-7.0,-3.0,0.04850029816837514,0.04850029816837514,,-0.20000000000000018,0.7000000000000002,-0.10000000000000003
2019-11-17,Guadeloupe,Turks and Caicos Islands,10.0,0.0,CONCACAF Nations League,Les Abymes,Guadeloupe,False,True,10.0,10.0,Guadeloupe,2.0,1.8,1.5,1.4,1.35,1.65,0.4,0.2,34.0,2.2,3.0,1.6,4.6,1.25,4.3125,0.3,0.1,3.0,,204.0,1,5.0,3.0,0.04850029816837514,0.04850029816837514,,-0.10000000000000009,-3.1999999999999997,0.10000000000000003
2019-11-17,Lithuania,New Zealand,1.0,0.0,Friendly,Vilnius,Lithuania,False,False,1.0,1.0,Lithuania,0.4,3.6,0.6,2.9,0.5,2.45,0.0,0.2,3.0,1.0,1.4,1.4,1.4,1.1,1.3,0.3,0.2,3.0,132.0,121.0,0,0.0,0.0,0.04850029816837514,0.009700059633675028,-11.0,-0.7999999999999999,1.5,-0.3
2019-11-18,São Tomé and Príncipe,Ghana,0.0,1.0,African Cup of Nations qualification,São Tomé,São Tomé and Príncipe,False,True,1.0,-1.0,Ghana,1.2,1.8,1.0,2.0,0.9,2.35,0.2,0.0,5.0,1.4,0.6,1.3,0.5,1.7,0.65,0.5,0.4,4.0,,51.0,0,9.0,3.0,0.048561773216002434,0.048561773216002434,,-0.30000000000000004,1.5,-0.3
2019-11-18,Gambia,DR Congo,2.0,2.0,African Cup of Nations qualification,Bakau,Gambia,False,True,4.0,0.0,Draw,1.2,1.2,1.2,1.0,0.85,1.0,0.3,0.4,5.0,1.2,1.8,1.1,1.4,1.2,1.3,0.1,0.5,4.0,166.0,,1,-1.0,-1.0,0.048561773216002434,0.048561773216002434,,0.09999999999999987,-0.3999999999999999,0.19999999999999998
2019-11-18,Cape Verde,Mozambique,2.0,2.0,African Cup of Nations qualification,Praia,Cape Verde,False,True,4.0,0.0,Draw,0.4,0.8,0.9,1.1,0.85,1.2,0.3,0.4,5.0,1.4,0.2,1.1,0.6,1.25,1.15,0.5,0.3,4.0,,112.0,2,-3.0,-1.5,0.048561773216002434,0.048561773216002434,,-0.20000000000000007,0.5000000000000001,-0.2
2019-11-18,Comoros,Egypt,0.0,0.0,African Cup of Nations qualification,Moroni,Comoros,False,True,0.0,0.0,Draw,0.8,0.6,0.9,1.2,0.95,1.4,0.4,0.1,4.0,1.0,0.4,1.2,0.4,1.5,0.85,0.7,0.1,4.0,142.0,49.0,0,-1.0,-1.0,0.048561773216002434,0.048561773216002434,-93.0,-0.29999999999999993,0.7999999999999999,-0.29999999999999993
2019-11-18,Kenya,Togo,1.0,1.0,African Cup of Nations qualification,Kasarani,Kenya,False,True,2.0,0.0,Draw,1.0,1.6,1.0,1.2,1.05,1.1,0.3,0.3,4.0,1.0,1.0,0.9,1.2,1.05,1.2,0.2,0.4,4.0,108.0,124.0,2,4.0,2.0,0.048561773216002434,0.048561773216002434,16.0,0.09999999999999998,0.0,0.09999999999999998
2019-11-18,Botswana,Algeria,0.0,1.0,African Cup of Nations qualification,Gaborone,Botswana,False,True,1.0,-1.0,Algeria,0.0,0.4,0.5,0.9,0.9,0.95,0.1,0.4,3.0,2.2,0.2,2.1,0.3,1.85,0.5,0.8,0.2,4.0,146.0,38.0,0,8.0,3.0,0.048561773216002434,0.048561773216002434,-108.0,-1.6,0.6000000000000001,-0.7000000000000001
2019-11-18,Niger,Madagascar,2.0,6.0,African Cup of Nations qualification,Niamey,Niger,False,True,8.0,-4.0,Madagascar,0.2,1.4,0.5,1.8,0.8,1.5,0.1,0.2,2.0,0.8,1.2,1.0,1.2,0.95,1.2,0.3,0.4,2.0,107.0,95.0,0,-1.0,-1.0,0.048561773216002434,0.048561773216002434,-12.0,-0.5,0.6000000000000001,-0.19999999999999998
2019-11-18,Republic of Ireland,Denmark,1.0,1.0,UEFA Euro qualification,Dublin,Republic of Ireland,False,True,2.0,0.0,Draw,1.4,1.0,1.2,0.6,0.85,1.05,0.5,0.4,4.0,3.4,0.0,2.8,0.7,1.95,0.65,0.5,0.5,3.0,36.0,14.0,5,-4.0,-0.8,0.048561773216002434,0.048561773216002434,-22.0,-1.5999999999999999,-0.09999999999999998,0.0
2019-11-18,Gibraltar,Switzerland,1.0,6.0,UEFA Euro qualification,Gibraltar,Gibraltar,False,True,7.0,-5.0,Switzerland,0.4,4.0,0.2,3.1,0.4,3.25,0.0,0.0,3.0,1.6,0.4,1.9,1.0,1.75,1.0,0.5,0.3,3.0,196.0,13.0,1,-9.0,-3.0,0.048561773216002434,0.048561773216002434,-183.0,-1.7,2.1,-0.5
2019-11-18,Malta,Norway,1.0,2.0,UEFA Euro qualification,Attard,Malta,False,True,3.0,-1.0,Norway,0.0,3.0,0.3,2.6,0.4,2.5,0.1,0.1,3.0,1.8,0.6,1.9,1.0,1.65,0.8,0.4,0.5,3.0,182.0,45.0,3,0.0,0.0,0.048561773216002434,0.048561773216002434,-137.0,-1.5999999999999999,1.6,-0.30000000000000004
2019-11-18,Spain,Romania,5.0,0.0,UEFA Euro qualification,Madrid,Spain,False,True,5.0,5.0,Spain,3.0,0.6,2.7,0.5,2.55,0.95,0.8,0.2,3.0,1.2,1.0,1.8,1.0,1.65,0.95,0.5,0.2,3.0,8.0,29.0,2,12.0,3.0,0.048561773216002434,0.048561773216002434,21.0,0.9000000000000001,-0.5,0.30000000000000004
2019-11-18,Sweden,Faroe Islands,3.0,0.0,UEFA Euro qualification,Stockholm,Sweden,False,True,3.0,3.0,Sweden,2.4,0.4,2.2,1.1,1.6,1.0,0.5,0.4,3.0,0.2,3.0,0.5,2.8,0.7,1.95,0.1,0.1,3.0,18.0,110.0,3,-1.0,-0.3333333333333333,0.048561773216002434,0.048561773216002434,92.0,1.7000000000000002,-1.6999999999999997,0.4
2019-11-18,Italy,Armenia,9.0,1.0,UEFA Euro qualification,Palermo,Italy,False,True,10.0,8.0,Italy,3.0,0.4,2.9,0.3,1.85,0.7,1.0,0.0,3.0,1.2,2.0,1.5,1.8,1.55,1.4,0.3,0.2,3.0,15.0,99.0,3,-21.0,-3.0,0.048561773216002434,0.048561773216002434,84.0,1.4,-1.5,0.7
2019-11-18,Liechtenstein,Bosnia and Herzegovina,0.0,3.0,UEFA Euro qualification,Vaduz,Liechtenstein,False,True,3.0,-3.0,Bosnia and Herzegovina,0.4,3.0,0.4,3.0,0.55,2.5,0.0,0.3,3.0,2.4,2.0,1.7,1.8,1.3,1.05,0.3,0.1,3.0,181.0,48.0,4,-2.0,-0.5,0.048561773216002434,0.048561773216002434,-133.0,-1.2999999999999998,1.2,-0.3
2019-11-18,Greece,Finland,2.0,1.0,UEFA Euro qualification,Athens,Greece,False,True,3.0,1.0,Greece,0.8,1.0,1.1,1.5,0.8,1.15,0.3,0.2,3.0,1.8,1.2,1.6,1.0,1.45,0.75,0.6,0.0,3.0,58.0,55.0,5,-4.0,-0.8,0.048561773216002434,0.048561773216002434,-3.0,-0.5,0.5,-0.3
2019-11-18,Jamaica,Guyana,1.0,1.0,CONCACAF Nations League,Montego Bay,Jamaica,False,True,2.0,0.0,Draw,4.0,0.0,2.6,0.6,2.4,0.75,0.7,0.2,3.0,2.2,1.8,1.6,2.0,2.05,1.7,0.4,0.1,3.0,45.0,174.0,3,6.0,2.0,0.048561773216002434,0.048561773216002434,129.0,1.0,-1.4,0.29999999999999993
2019-11-18,Aruba,Antigua and Barbuda,2.0,3.0,CONCACAF Nations League,Willemstad,Curaçao,True,True,5.0,-1.0,Antigua and Barbuda,0.6,3.0,0.8,2.3,1.1,1.65,0.1,0.1,3.0,1.0,3.0,1.8,2.7,1.45,2.05,0.4,0.0,3.0,195.0,127.0,2,4.0,2.0,0.048561773216002434,0.048561773216002434,-68.0,-1.0,-0.40000000000000036,-0.30000000000000004
2019-11-18,Nicaragua,Suriname,1.0,2.0,CONCACAF Nations League,Managua,Nicaragua,False,True,3.0,-1.0,Suriname,1.4,0.6,0.8,1.8,1.3,1.65,0.2,0.2,3.0,2.8,0.8,2.4,1.0,1.8,1.25,0.5,0.2,3.0,137.0,150.0,3,-1.0,-0.3333333333333333,0.048561773216002434,0.048561773216002434,13.0,-1.5999999999999999,0.8,-0.3
2019-11-18,Dominica,Saint Vincent and the Grenadines,1.0,0.0,CONCACAF Nations League,Roseau,Dominica,False,True,1.0,1.0,Dominica,0.4,2.8,1.0,2.1,1.25,1.85,0.2,0.2,3.0,1.2,0.6,1.2,0.9,1.35,1.9,0.5,0.3,3.0,187.0,,3,-10.0,-3.0,0.048561773216002434,0.048561773216002434,,-0.19999999999999996,1.2000000000000002,-0.3
